"steps","funnel_name","platform","age_range","user_count","ride_count","download_date","purchased_amount"
"0","download","ios","","17","","2021-11-06",""
"0","download","web","","3","","2021-12-08",""
"5","payment","ios","25-34","764","26068","","521572.26"
"0","download","ios","35-44","15","","2021-05-30",""
"0","download","ios","35-44","13","","2021-04-05",""
"0","download","ios","35-44","9","","2021-10-14",""
"0","download","ios","35-44","8","","2021-12-26",""
"0","download","web","","5","","2021-07-26",""
"0","download","android","18-24","2","","2021-07-01",""
"0","download","web","18-24","1","","2021-06-15",""
"0","download","android","25-34","1","","2021-06-02",""
"0","download","android","45-54","1","","2021-07-04",""
"0","download","android","35-44","3","","2021-10-07",""
"3","ride_accepted","web","35-44","388","8061","",""
"0","download","ios","","12","","2021-10-15",""
"0","download","ios","45-54","1","","2021-04-06",""
"0","download","web","35-44","2","","2021-02-25",""
"4","ride_completed","web","35-44","203","7002","",""
"0","download","android","","10","","2021-07-18",""
"0","download","web","25-34","1","","2021-09-30",""
"0","download","web","25-34","1","","2021-05-06",""
"0","download","ios","","14","","2021-05-28",""
"0","download","ios","18-24","2","","2021-10-28",""
"0","download","web","45-54","2","","2021-12-07",""
"0","download","web","45-54","1","","2021-05-10",""
"0","download","web","35-44","2","","2021-04-03",""
"0","download","web","45-54","1","","2021-08-03",""
"0","download","web","35-44","2","","2021-02-13",""
"0","download","web","25-34","1","","2021-09-09",""
"0","download","ios","","19","","2021-04-26",""
"0","download","ios","25-34","4","","2021-11-19",""
"0","download","web","","5","","2021-02-14",""
"0","download","ios","45-54","4","","2021-11-14",""
"0","download","ios","","16","","2021-01-12",""
"0","download","ios","45-54","4","","2021-03-10",""
"0","download","ios","18-24","4","","2021-08-11",""
"0","download","ios","45-54","1","","2021-12-11",""
"0","download","web","35-44","4","","2021-06-13",""
"0","download","android","35-44","7","","2021-05-02",""
"0","download","ios","25-34","7","","2021-01-30",""
"0","download","android","35-44","5","","2021-05-08",""
"0","download","web","","3","","2021-09-22",""
"0","download","ios","25-34","7","","2021-11-04",""
"0","download","web","45-54","3","","2021-04-12",""
"0","download","ios","25-34","5","","2021-11-29",""
"0","download","ios","18-24","3","","2021-08-10",""
"0","download","ios","","16","","2021-06-20",""
"0","download","android","35-44","6","","2021-06-09",""
"0","download","web","45-54","1","","2021-05-05",""
"0","download","android","45-54","2","","2021-07-26",""
"0","download","web","","3","","2021-05-24",""
"0","download","ios","25-34","4","","2021-01-28",""
"0","download","ios","","7","","2021-12-22",""
"0","download","android","","14","","2021-10-10",""
"0","download","android","35-44","4","","2021-01-17",""
"0","download","android","45-54","2","","2021-06-27",""
"0","download","web","18-24","1","","2021-08-02",""
"0","download","web","","4","","2021-12-29",""
"0","download","ios","","21","","2021-11-24",""
"0","download","android","45-54","1","","2021-12-19",""
"0","download","web","35-44","3","","2021-09-15",""
"0","download","ios","25-34","8","","2021-05-16",""
"0","download","ios","45-54","1","","2021-03-31",""
"0","download","web","","3","","2021-11-03",""
"0","download","web","","2","","2021-05-09",""
"0","download","android","35-44","9","","2021-06-13",""
"0","download","ios","35-44","9","","2021-09-06",""
"0","download","ios","35-44","8","","2021-11-23",""
"0","download","web","18-24","1","","2021-04-21",""
"0","download","ios","18-24","3","","2021-04-02",""
"0","download","ios","","16","","2021-01-06",""
"0","download","ios","35-44","12","","2021-08-06",""
"0","download","ios","18-24","7","","2021-10-10",""
"0","download","ios","25-34","5","","2021-08-17",""
"0","download","web","35-44","1","","2021-04-22",""
"0","download","web","35-44","1","","2021-09-13",""
"0","download","ios","25-34","8","","2021-09-28",""
"0","download","android","18-24","3","","2021-10-20",""
"0","download","web","","3","","2021-04-29",""
"0","download","web","45-54","1","","2021-05-27",""
"0","download","web","18-24","1","","2021-06-08",""
"0","download","ios","","19","","2021-03-01",""
"0","download","web","25-34","2","","2021-07-20",""
"0","download","ios","","20","","2021-11-04",""
"0","download","ios","45-54","3","","2021-10-27",""
"0","download","android","35-44","5","","2021-11-16",""
"0","download","web","25-34","4","","2021-08-03",""
"0","download","ios","","23","","2021-03-29",""
"6","Review","android","","379","13569","",""
"0","download","android","18-24","4","","2021-05-02",""
"0","download","web","","4","","2021-11-28",""
"0","download","web","35-44","1","","2021-01-18",""
"0","download","ios","25-34","4","","2021-10-19",""
"0","download","ios","","22","","2021-04-09",""
"0","download","android","","6","","2021-06-01",""
"0","download","android","","13","","2021-03-03",""
"0","download","android","","4","","2021-07-08",""
"0","download","ios","35-44","11","","2021-03-17",""
"0","download","android","18-24","2","","2021-11-18",""
"0","download","ios","35-44","9","","2021-10-09",""
"0","download","ios","35-44","6","","2021-01-27",""
"0","download","ios","45-54","5","","2021-04-07",""
"0","download","web","18-24","1","","2021-10-12",""
"0","download","android","25-34","1","","2021-02-08",""
"0","download","ios","18-24","2","","2021-11-13",""
"0","download","ios","45-54","6","","2021-03-19",""
"0","download","ios","","13","","2021-02-05",""
"0","download","ios","18-24","4","","2021-05-07",""
"0","download","android","35-44","3","","2021-08-02",""
"0","download","web","45-54","1","","2021-03-12",""
"3","ride_accepted","android","25-34","682","14157","",""
"0","download","android","18-24","2","","2021-12-31",""
"0","download","android","25-34","5","","2021-05-06",""
"0","download","ios","","29","","2021-09-12",""
"0","download","web","45-54","1","","2021-03-23",""
"0","download","web","35-44","2","","2021-07-04",""
"0","download","android","25-34","6","","2021-11-15",""
"0","download","web","","6","","2021-06-02",""
"0","download","ios","25-34","6","","2021-07-19",""
"0","download","android","25-34","3","","2021-10-02",""
"0","download","ios","","14","","2021-03-31",""
"0","download","web","","4","","2021-05-02",""
"0","download","android","","13","","2021-11-26",""
"0","download","android","18-24","2","","2021-03-31",""
"0","download","web","25-34","1","","2021-05-04",""
"0","download","android","25-34","7","","2021-09-26",""
"0","download","ios","25-34","9","","2021-07-31",""
"0","download","android","","9","","2021-11-12",""
"0","download","android","35-44","5","","2021-04-26",""
"0","download","android","25-34","4","","2021-05-20",""
"0","download","ios","18-24","2","","2021-08-14",""
"0","download","web","35-44","1","","2021-05-20",""
"0","download","ios","25-34","2","","2021-03-16",""
"0","download","web","45-54","1","","2021-05-09",""
"0","download","ios","25-34","6","","2021-03-25",""
"0","download","ios","35-44","11","","2021-07-31",""
"0","download","web","25-34","1","","2021-11-03",""
"0","download","android","","10","","2021-12-17",""
"0","download","web","45-54","1","","2021-09-26",""
"0","download","ios","18-24","2","","2021-05-15",""
"0","download","android","18-24","5","","2021-04-16",""
"0","download","ios","25-34","6","","2021-05-02",""
"0","download","android","25-34","5","","2021-02-21",""
"0","download","android","18-24","2","","2021-09-01",""
"0","download","web","45-54","1","","2021-03-22",""
"0","download","android","35-44","2","","2021-03-10",""
"0","download","ios","25-34","11","","2021-01-01",""
"0","download","ios","","20","","2021-02-15",""
"0","download","android","45-54","2","","2021-07-14",""
"0","download","web","","3","","2021-03-27",""
"0","download","android","","7","","2021-04-21",""
"0","download","android","18-24","3","","2021-03-09",""
"0","download","ios","45-54","3","","2021-08-22",""
"0","download","ios","","20","","2021-03-03",""
"0","download","android","45-54","2","","2021-07-15",""
"0","download","android","35-44","1","","2021-08-01",""
"0","download","ios","45-54","4","","2021-09-23",""
"0","download","android","35-44","10","","2021-01-24",""
"0","download","web","18-24","1","","2021-07-13",""
"0","download","android","18-24","4","","2021-02-21",""
"0","download","web","35-44","5","","2021-04-01",""
"0","download","ios","18-24","1","","2021-09-29",""
"0","download","web","35-44","2","","2021-01-06",""
"0","download","ios","","11","","2021-04-03",""
"0","download","ios","","21","","2021-03-26",""
"0","download","android","","5","","2021-12-26",""
"0","download","ios","25-34","6","","2021-12-09",""
"0","download","ios","25-34","8","","2021-02-13",""
"0","download","android","45-54","2","","2021-11-03",""
"0","download","ios","18-24","4","","2021-11-06",""
"0","download","ios","","16","","2021-08-30",""
"0","download","ios","25-34","3","","2021-06-09",""
"0","download","android","","12","","2021-05-13",""
"0","download","ios","25-34","2","","2021-12-27",""
"0","download","android","35-44","5","","2021-09-30",""
"0","download","ios","","21","","2021-06-14",""
"0","download","android","","10","","2021-04-28",""
"0","download","web","25-34","1","","2021-07-28",""
"0","download","web","18-24","1","","2021-12-02",""
"0","download","web","35-44","2","","2021-09-30",""
"0","download","ios","45-54","5","","2021-10-20",""
"0","download","ios","35-44","9","","2021-09-02",""
"0","download","web","18-24","1","","2021-01-11",""
"0","download","android","45-54","1","","2021-03-20",""
"0","download","android","25-34","7","","2021-12-13",""
"0","download","ios","18-24","7","","2021-03-10",""
"0","download","web","25-34","1","","2021-06-21",""
"0","download","ios","18-24","5","","2021-12-09",""
"0","download","ios","","24","","2021-01-31",""
"0","download","android","35-44","3","","2021-05-11",""
"0","download","ios","","16","","2021-01-22",""
"0","download","ios","35-44","11","","2021-06-14",""
"0","download","android","18-24","2","","2021-07-27",""
"0","download","ios","45-54","3","","2021-02-10",""
"0","download","ios","45-54","2","","2021-11-15",""
"0","download","ios","","19","","2021-09-29",""
"0","download","ios","25-34","8","","2021-08-15",""
"0","download","web","","1","","2021-01-02",""
"0","download","web","","4","","2021-05-19",""
"0","download","web","45-54","1","","2021-11-05",""
"0","download","web","","3","","2021-10-25",""
"0","download","web","","3","","2021-04-15",""
"0","download","web","35-44","2","","2021-08-25",""
"0","download","web","45-54","2","","2021-11-09",""
"0","download","ios","18-24","5","","2021-03-12",""
"0","download","ios","25-34","5","","2021-06-29",""
"0","download","android","18-24","2","","2021-09-23",""
"0","download","android","18-24","3","","2021-06-03",""
"1","sign_up","web","18-24","200","","",""
"0","download","ios","18-24","2","","2021-03-27",""
"0","download","ios","35-44","10","","2021-05-22",""
"0","download","ios","18-24","7","","2021-06-23",""
"0","download","ios","18-24","2","","2021-08-29",""
"0","download","ios","","16","","2021-01-26",""
"0","download","ios","","20","","2021-12-30",""
"0","download","web","35-44","3","","2021-03-17",""
"0","download","web","25-34","1","","2021-01-16",""
"0","download","ios","25-34","9","","2021-10-07",""
"0","download","android","35-44","6","","2021-04-05",""
"0","download","ios","","18","","2021-06-08",""
"0","download","android","25-34","2","","2021-04-25",""
"0","download","web","18-24","1","","2021-07-21",""
"0","download","ios","45-54","4","","2021-01-27",""
"0","download","android","25-34","5","","2021-11-11",""
"0","download","web","18-24","1","","2021-11-19",""
"0","download","android","45-54","1","","2021-09-28",""
"0","download","web","45-54","1","","2021-07-27",""
"1","sign_up","ios","25-34","2117","","",""
"0","download","ios","35-44","13","","2021-12-02",""
"0","download","ios","","22","","2021-08-03",""
"0","download","android","","11","","2021-10-01",""
"0","download","ios","","19","","2021-07-20",""
"0","download","android","45-54","2","","2021-04-06",""
"0","download","ios","45-54","2","","2021-07-14",""
"0","download","ios","18-24","3","","2021-07-01",""
"0","download","ios","25-34","7","","2021-06-22",""
"0","download","web","","6","","2021-12-24",""
"0","download","web","","2","","2021-12-17",""
"0","download","ios","35-44","11","","2021-07-30",""
"0","download","ios","35-44","9","","2021-03-20",""
"0","download","ios","25-34","8","","2021-10-22",""
"0","download","web","","3","","2021-04-04",""
"0","download","web","35-44","3","","2021-08-08",""
"0","download","android","35-44","6","","2021-05-30",""
"0","download","ios","25-34","8","","2021-06-04",""
"0","download","android","45-54","3","","2021-10-16",""
